Seconds	Methods
10	10
20	10
30	11
40	11
50	12
60	12
70	12
80	12
90	12
100	12
110	12
120	12
130	12
140	12
150	12
160	12
170	12
180	17
190	17
200	17
210	17
220	17
230	17
240	17
250	17
260	17
270	17
280	17
290	17
300	17
310	17
320	17
330	17
340	17
350	17
360	17
370	17
380	17
390	17
400	17
410	17
420	17
430	17
440	17
450	17
460	17
470	17
480	17
490	17
500	17
510	17
520	17
530	17
540	17
550	17
560	17
570	17
580	17
590	17
600	17
610	17
620	17
630	17
640	17
650	17
660	17
670	17
680	17
690	17
700	17
710	17
720	17
730	17
740	17
750	17
760	17
770	17
780	17
790	17
800	17
810	17
820	17
830	17
840	17
850	17
860	17
870	17
880	17
890	17
900	17
910	17
920	17
930	17
940	17
950	17
960	17
970	17
980	17
990	17
1000	17
1010	17
1020	17
1030	17
1040	17
1050	17
1060	17
1070	17
1080	17
1090	17
1100	17
1110	17
1120	17
1130	17
1140	17
1150	17
1160	17
1170	17
1180	17
1190	17
1200	17
1210	17
1220	17
1230	17
1240	17
1250	17
1260	17
1270	17
1280	17
1290	17
1300	17
1310	17
1320	17
1330	17
1340	17
1350	17
1360	17
1370	17
1380	17
1390	17
1400	17
1410	17
1420	17
1430	17
1440	17
1450	17
1460	17
1470	17
1480	17
1490	17
1500	17
1510	17
1520	17
1530	17
1540	17
1550	17
1560	17
1570	17
1580	17
1590	17
1600	17
1610	17
1620	17
1630	17
1640	17
1650	17
1660	17
1670	17
1680	17
1690	17
1700	17
1710	17
1720	17
1730	17
1740	17
1750	17
1760	17
1770	17
1780	17
1790	17
1800	17
1810	17
1820	17
1830	17
1840	17
1850	17
1860	17
1870	17
1880	17
1890	17
1900	17
1910	17
1920	17
1930	17
1940	17
1950	17
1960	17
1970	17
1980	17
1990	17
2000	17
2010	17
2020	17
2030	17
2040	17
2050	17
2060	17
2070	17
2080	17
2090	17
2100	17
2110	17
2120	17
2130	17
2140	17
2150	17
2160	17
2170	17
2180	17
2190	17
2200	17
2210	17
2220	17
2230	17
2240	17
2250	17
2260	17
2270	17
2280	17
2290	17
2300	17
2310	17
2320	17
2330	17
2340	17
2350	17
2360	17
2370	17
2380	17
2390	17
2400	17
2410	17
2420	17
2430	17
2440	17
2450	17
2460	17
2470	17
2480	17
2490	17
2500	17
2510	17
2520	17
2530	17
2540	17
2550	17
2560	17
2570	17
2580	17
2590	17
2600	17
2610	17
2620	17
2630	17
2640	17
2650	17
2660	17
2670	17
2680	17
2690	17
2700	17
2710	17
2720	17
2730	17
2740	17
2750	17
2760	17
2770	17
2780	17
2790	17
2800	17
2810	17
2820	17
2830	17
2840	17
2850	17
2860	17
2870	17
2880	17
2890	17
2900	17
2910	17
2920	17
2930	17
2940	17
2950	17
2960	17
2970	17
2980	17
2990	17
3000	17
3010	17
3020	17
3030	17
3040	17
3050	17
3060	17
3070	17
3080	17
3090	17
3100	17
3110	17
3120	17
3130	17
3140	17
3150	17
3160	17
3170	17
3180	17
3190	17
3200	17
3210	17
3220	17
3230	17
3240	17
3250	17
3260	17
3270	17
3280	17
3290	17
3300	17
3310	17
3320	17
3330	17
3340	17
3350	17
3360	17
3370	17
3380	17
3390	17
3400	17
3410	17
3420	17
3430	17
3440	17
3450	17
3460	17
3470	17
3480	17
3490	17
3500	17
3510	17
3520	17
3530	17
3540	17
3550	17
3560	17
3570	17
3580	17
3590	17
3600	17
3610	17
3620	17
3630	17
3640	17
3650	17
3660	17
3670	17
3680	17
3690	17
3700	17
3710	17
3720	17
3730	17
3740	17
3750	17
3760	17
3770	17
3780	17
3790	17
3800	17
3810	17
3820	17
3830	17
3840	17
3850	17
3860	17
3870	17
3880	17
3890	17
3900	17
3910	17
3920	17
3930	17
3940	17
3950	17
3960	17
3970	17
3980	17
3990	17
4000	17
4010	17
4020	17
4030	17
4040	17
4050	17
4060	17
4070	17
4080	17
4090	17
4100	17
4110	17
4120	17
4130	17
4140	17
4150	17
4160	17
4170	17
4180	17
4190	17
4200	17
4210	17
4220	17
4230	17
4240	17
4250	17
4260	17
4270	17
4280	17
4290	17
4300	17
4310	17
4320	17
4330	17
4340	17
4350	17
4360	17
4370	17
4380	17
4390	17
4400	17
4410	17
4420	17
4430	17
4440	17
4450	17
4460	17
4470	17
4480	17
4490	17
4500	17
4510	17
4520	17
4530	17
4540	17
4550	17
4560	17
4570	17
4580	17
4590	17
4600	17
4610	17
4620	17
4630	17
4640	17
4650	17
4660	17
4670	17
4680	17
4690	17
4700	17
4710	17
4720	17
4730	17
4740	17
4750	17
4760	17
4770	17
4780	17
4790	17
4800	17
4810	17
4820	17
4830	17
4840	17
4850	17
4860	17
4870	17
4880	17
4890	17
4900	17
4910	17
4920	17
4930	17
4940	17
4950	17
4960	17
4970	17
4980	17
4990	17
5000	17
5010	17
5020	17
5030	17
5040	17
5050	17
5060	17
5070	17
5080	17
5090	17
5100	17
5110	17
5120	17
5130	17
5140	17
5150	17
5160	17
5170	17
5180	17
5190	17
5200	17
5210	17
5220	17
5230	17
5240	17
5250	17
5260	17
5270	17
5280	17
5290	17
5300	17
5310	17
5320	17
5330	17
5340	17
5350	17
5360	17
5370	17
5380	17
5390	17
5400	17
5410	17
5420	17
5430	17
5440	17
5450	17
5460	17
5470	17
5480	17
5490	17
